ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_10/20,5.364418029785156e-06
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_11/20,2.2649765014648438e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_12/20,9.417533874511719e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_13/20,2.2709369659423828e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_14/20,1.0967254638671875e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_15/20,4.178285598754883e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_16/20,2.4616718292236328e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_17/20,0.0006532669067382812
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_18/20,8.07046890258789e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_19/20,6.651878356933594e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_2/20,0.0001399517059326172
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_3/20,2.4437904357910156e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_4/20,0.00025177001953125
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_5/20,0.0002033710479736328
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_6/20,4.178285598754883e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_7/20,0.0011653900146484375
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_8/20,0.00016069412231445312
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_9/20,3.314018249511719e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,9,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,9,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,9,mlp,Entity,Entity_0/1,0.002277374267578125
75,John Cena,location_error,VisTxtCont,9,mlp,Final,Final_0/1,2.3543834686279297e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_0/20,0.0015821456909179688
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_1/20,2.193450927734375e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_10/20,1.3113021850585938e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_11/20,2.7477741241455078e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_12/20,4.774332046508789e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_13/20,9.655952453613281e-06
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_14/20,1.0788440704345703e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_15/20,9.357929229736328e-06
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_16/20,0.00030803680419921875
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_17/20,0.00042629241943359375
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_18/20,9.715557098388672e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_19/20,1.7762184143066406e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_2/20,0.0001819133758544922
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_3/20,2.777576446533203e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_4/20,8.14199447631836e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_5/20,0.00043487548828125
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_6/20,8.857250213623047e-05
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_7/20,0.0018224716186523438
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_8/20,0.0007977485656738281
75,John Cena,location_error,VisTxtCont,9,mlp,Query,Query_9/20,2.8014183044433594e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,10,mlp,Context,Context_1/3,0.0
